T1,T2,T3,T4,T5,T6,T7,T8,W1,Target
0.03985428,0.054915134,0.14353512,0.5293271,0.054903056,0.038820695,0.0052061086,0.1334385,532,1
0.016594179,0.15693702,0.010736162,0.65986353,0.017449418,0.09847822,0.037074365,0.0028670735,301,1
0.02068471,0.09471281,0.0133327795,0.664995,0.06277934,0.12838814,0.0115305735,0.0035765916,275,1
0.02008318,0.09053878,0.011682414,0.7038658,0.118724406,0.042431787,0.00953983,0.0031338094,301,1
0.027870953,0.054822158,0.016921211,0.7131818,0.026524873,0.09747797,0.058661778,0.0045392546,183,1
0.025269857,0.10755145,0.017314114,0.75767416,0.02535573,0.049282,0.013207071,0.0043455837,241,1
0.019476352,0.19014667,0.11145177,0.52734435,0.020300094,0.117122576,0.0108176805,0.0033404764,290,1
0.26734617,0.2443088,0.007509313,0.3151961,0.012728056,0.14477354,0.006165108,0.0019728786,555,1
0.030958606,0.09239713,0.014919274,0.7759442,0.023409694,0.0462062,0.012162902,0.0040020244,175,1
0.036661785,0.2737946,0.023579787,0.53583574,0.036240764,0.06879634,0.018879268,0.006211645,142,1
0.009988653,0.35347083,0.10960515,0.15597937,0.075612456,0.055720363,0.0047922465,0.23483096,774,0
0.009070959,0.07310511,0.0060500843,0.5691216,0.034100026,0.15399006,0.022625182,0.13193694,689,1
0.06735472,0.06100574,0.010633716,0.2912228,0.0485529,0.5098179,0.008623617,0.0027885898,391,1
0.057988483,0.09765586,0.031746868,0.46107218,0.29307842,0.043476306,0.011272813,0.0037090469,226,1
0.19667323,0.0598622,0.01788865,0.49727547,0.15587321,0.05487612,0.013206553,0.004344563,241,1
0.036726475,0.06812269,0.15578623,0.41286838,0.19780843,0.11412172,0.010989353,0.0035767013,259,1
0.06984613,0.18416405,0.062201362,0.33497393,0.14471352,0.19702896,0.005365048,0.0017069995,692,1
0.061322387,0.04364782,0.013820079,0.7624593,0.0224435,0.080207266,0.012392301,0.003707365,202,1
0.021780808,0.07492136,0.032772005,0.4680866,0.12661494,0.2637168,0.009156818,0.0029507196,322,1
0.037035625,0.17664054,0.0663818,0.42414588,0.2090697,0.077495545,0.006945571,0.0022852924,568,1
0.057576384,0.074658565,0.017716326,0.6285084,0.13461468,0.06739006,0.014783092,0.004752545,152,1
0.1599795,0.25438774,0.065682575,0.38423252,0.030783452,0.085671745,0.014508952,0.004753506,185,1
0.09800937,0.062057767,0.019604119,0.4174364,0.20416936,0.17750719,0.015970374,0.0052454555,146,1
0.022769252,0.1889484,0.014058272,0.36701527,0.07530813,0.31692174,0.011270524,0.0037084005,298,1
0.13358214,0.072460674,0.04706918,0.6037481,0.020224016,0.04071859,0.010498393,0.07169897,244,1
0.00680993,0.15598549,0.053593464,0.3155312,0.123627655,0.06698842,0.07968886,0.19777499,1014,0
0.07444006,0.05743725,0.01771609,0.73629355,0.0277275,0.06719004,0.014442993,0.0047524907,147,1
0.018489461,0.5168002,0.19473381,0.15724657,0.035666525,0.030232001,0.045180306,0.0016510928,601,0
0.012567971,0.029943757,0.008144377,0.4617909,0.11204935,0.36684418,0.0065194075,0.0021400878,494,1
0.026266795,0.06468236,0.016942272,0.77954906,0.02648283,0.06774283,0.013794679,0.004539173,150,1
0.011707713,0.21588007,0.047284868,0.37041357,0.060897477,0.10544134,0.18654458,0.0018303813,588,1
0.022005854,0.09747956,0.009637697,0.5798036,0.063049555,0.07151093,0.15422817,0.0022845997,452,1
0.07723975,0.085117325,0.010208344,0.50350296,0.14097944,0.17227603,0.008033355,0.002642801,435,1
0.028352557,0.10012816,0.015529629,0.7670867,0.025202367,0.046602074,0.0129326545,0.004165875,181,1
0.026968693,0.068407975,0.11492612,0.62990886,0.09629801,0.028513717,0.032464672,0.0025119332,370,1
0.022655588,0.040195975,0.013674261,0.56592816,0.07815859,0.040539656,0.23561339,0.0032343739,290,1
0.024105847,0.20488079,0.01580398,0.57994616,0.028438127,0.12999089,0.012666558,0.004167614,185,1
0.01988932,0.055491168,0.15820223,0.52261025,0.067188405,0.07131141,0.10296982,0.002337428,445,1
0.055715848,0.2683202,0.008236208,0.5175387,0.013447173,0.12791057,0.0066448892,0.0021863708,394,1
0.014842816,0.02983217,0.009413302,0.5647786,0.10505768,0.2659256,0.007638134,0.0025116974,448,1
0.023148851,0.06083006,0.11334107,0.4605501,0.023401879,0.302119,0.012606992,0.0040020715,231,1
0.0832424,0.09727167,0.22935177,0.47981405,0.022468941,0.07550188,0.009309409,0.003039828,329,1
0.031959623,0.18039279,0.0143000195,0.37481135,0.093381315,0.18423411,0.11208785,0.008832896,1580,1
0.02384976,0.10098942,0.013914597,0.50054044,0.12312146,0.22274858,0.011259016,0.0035766975,272,1
0.22207484,0.06366681,0.01858999,0.3895379,0.20936252,0.04260728,0.050312195,0.0038484822,225,1
0.10277042,0.16103327,0.0060024317,0.2563979,0.010099271,0.42447028,0.02181554,0.01741084,737,1
0.031136489,0.32153863,0.006580774,0.34487036,0.06229419,0.021057243,0.21078639,0.0017359237,553,1
0.102249384,0.11123534,0.029688833,0.40885067,0.085453495,0.12115875,0.13939062,0.0019729226,508,1
0.29663518,0.04881503,0.08100197,0.35667646,0.07193145,0.074310146,0.040292367,0.030337347,387,1
0.053038143,0.1798425,0.011751146,0.39817992,0.019340381,0.32513312,0.009581417,0.0031334076,271,1
0.10031425,0.064309426,0.044021107,0.5469991,0.04285273,0.12434563,0.07392381,0.003233953,226,1
0.20846975,0.06281867,0.018714508,0.47145987,0.16224082,0.057957377,0.013799501,0.0045395102,239,1
0.040318314,0.07810987,0.024678282,0.7086683,0.03871528,0.08277123,0.020118905,0.0066198255,221,1
0.033024643,0.07107653,0.26535204,0.43241328,0.04106636,0.07977343,0.072753966,0.0045397533,160,1
0.27581233,0.058348335,0.018595925,0.4918097,0.07873901,0.05654614,0.0151602775,0.004988252,141,1
0.28892857,0.11716705,0.009013579,0.3904447,0.012586886,0.15196724,0.027838573,0.0020534277,547,1
0.019324785,0.17467518,0.08394457,0.39785576,0.25377724,0.056926582,0.010154605,0.0033412485,306,1
0.017220251,0.25378314,0.010684005,0.47313476,0.04456216,0.1282518,0.06957542,0.0027884594,327,1
0.020672081,0.16936581,0.03729206,0.402741,0.14124174,0.07879098,0.041808266,0.10808809,293,0
0.058072995,0.039238457,0.011916835,0.46917823,0.05274386,0.3548896,0.010826577,0.0031334597,335,1
0.014314135,0.13307436,0.25026962,0.32058355,0.017097099,0.1352046,0.0077879536,0.12166866,377,1
0.10269879,0.09278187,0.016342917,0.44695508,0.21762116,0.053610306,0.065645374,0.004344531,217,1
0.01817099,0.15885086,0.14882705,0.51357806,0.09217001,0.0599351,0.0064150672,0.002052865,440,1
0.008464997,0.3338346,0.050403193,0.31055436,0.16554968,0.12541701,0.004395347,0.001380807,743,1
0.029662896,0.20125756,0.28095552,0.3242044,0.016792884,0.03551037,0.10910443,0.002511928,369,1
0.020097358,0.17057233,0.013080726,0.4678861,0.12195878,0.19245194,0.010498241,0.003454524,312,1
0.020041918,0.09022334,0.013262327,0.54723656,0.08811442,0.079434425,0.010989615,0.15069738,343,1
0.031294152,0.15600604,0.018247893,0.4868845,0.021298494,0.12828186,0.11906701,0.038920026,262,1
0.010728864,0.20718323,0.14231953,0.40773016,0.011824321,0.03874423,0.17967209,0.0017975683,679,1
0.022735208,0.16176909,0.34487823,0.38205883,0.028000854,0.044973582,0.011735572,0.0038486335,181,1
0.007738314,0.055292476,0.004797123,0.6022359,0.066038586,0.13246703,0.045167048,0.086263545,1069,1
0.0206814,0.040729016,0.0128772,0.6453232,0.062170524,0.17008851,0.010546585,0.037583567,294,1
0.0816402,0.06632194,0.017718334,0.42428625,0.029217554,0.26646152,0.015650893,0.0987033,186,1
0.12746404,0.05602104,0.014820518,0.41589716,0.13165335,0.23959845,0.010968801,0.0035766186,315,1
0.049621895,0.30255038,0.061121732,0.37140813,0.022260679,0.18148255,0.010726918,0.00082769454,1663,1
0.021500451,0.05805924,0.050558772,0.5768197,0.02194535,0.21968254,0.011271658,0.04016225,244,1
0.01642472,0.11217043,0.010118294,0.4652273,0.025381178,0.33306795,0.008248953,0.02936118,461,1
0.099346496,0.0454248,0.22991052,0.36323518,0.009705806,0.2137786,0.0048614987,0.033737127,604,1
0.03949488,0.07204352,0.011288866,0.5760569,0.2033682,0.03047767,0.06475823,0.0025117672,360,1
0.110861726,0.29506537,0.011726629,0.4662534,0.020626323,0.045089733,0.04724352,0.0031332762,328,1
0.07844962,0.27956367,0.008242581,0.4374376,0.013290852,0.17437388,0.0065022614,0.0021395753,423,1
0.18559591,0.07632579,0.020625174,0.3490517,0.19828357,0.14777043,0.016814614,0.005532774,179,1
0.015216105,0.233854,0.17337501,0.3264947,0.055451777,0.072917365,0.030491132,0.09219991,577,1
0.02748624,0.1431132,0.20573169,0.45098522,0.02779969,0.12568763,0.014443687,0.004752685,225,1
0.095863216,0.06668681,0.010944712,0.54488266,0.097281985,0.1724589,0.009013971,0.0028677857,347,1
0.24482599,0.20022698,0.009058256,0.34509093,0.06431494,0.07779524,0.0562946,0.0023930515,444,1
0.017555695,0.33392948,0.057233807,0.17305462,0.017204147,0.32409325,0.07406137,0.002867589,471,1
0.0648418,0.036678918,0.011065271,0.76672876,0.061058626,0.047701888,0.008973718,0.002951017,488,1
0.02309772,0.100857764,0.014383013,0.51431656,0.0846721,0.20986892,0.049095005,0.0037088953,277,1
0.02471283,0.21162798,0.24836798,0.3784632,0.018743515,0.07253232,0.042685047,0.0028672,329,1
0.026746854,0.1578646,0.060964882,0.38379514,0.27735347,0.075674884,0.013254736,0.0043454384,255,1
0.018129552,0.19279195,0.013012785,0.6440317,0.019497044,0.037870485,0.07153197,0.003134542,298,1
0.051192816,0.18196565,0.064580664,0.40564904,0.024313483,0.110455886,0.011683747,0.1501587,180,0
0.06260016,0.27432308,0.09800651,0.38879716,0.10537453,0.061377283,0.0071831723,0.0023380967,422,1
0.020889323,0.16059272,0.19060473,0.5034186,0.075700834,0.036135543,0.009524361,0.0031338986,290,1
0.106479496,0.16841371,0.048247237,0.28797606,0.07717915,0.30665419,0.0038051282,0.0012450521,814,1
0.025125826,0.14344282,0.016195158,0.68003875,0.025709543,0.09194033,0.01320306,0.0043444606,251,1
0.007480218,0.4160677,0.2611136,0.18300016,0.007928908,0.1192953,0.003884192,0.0012299307,928,0
0.044396352,0.058876645,0.16507281,0.32910588,0.1544114,0.23131101,0.012660137,0.004165772,275,1
0.022805328,0.046240706,0.014453999,0.7422095,0.095308535,0.06223678,0.012895675,0.0038494756,244,1
0.05804008,0.42944458,0.008724094,0.4312029,0.0138580855,0.027620297,0.0288759,0.0022341132,430,1
0.042860854,0.28347233,0.009636434,0.50363225,0.020158242,0.078917414,0.058746565,0.0025759272,419,1
0.21682328,0.05433934,0.014010815,0.59643775,0.02385282,0.042937756,0.0478906,0.00370767,219,1
0.024641348,0.09941878,0.015529431,0.6378795,0.02563571,0.13670349,0.056025904,0.004165827,240,1
0.04852754,0.2060947,0.07846727,0.3584717,0.019308656,0.11485326,0.07514599,0.09913088,231,1
0.04786804,0.053503253,0.012456032,0.7114469,0.032582507,0.09397482,0.011968591,0.0361999,336,1
0.20563526,0.057470646,0.019282566,0.602732,0.031125732,0.06455721,0.014443875,0.004752738,170,1
0.11008828,0.122992076,0.013332061,0.6659166,0.021235669,0.051445093,0.011413738,0.0035764277,210,1
0.026437491,0.046694484,0.01148522,0.31489623,0.441113,0.11729566,0.03903789,0.0030400911,295,0
0.055572283,0.07417174,0.42512196,0.23011266,0.021013519,0.055074047,0.13629104,0.002642769,415,0
0.022075789,0.056521498,0.013458837,0.3533307,0.18523507,0.10826454,0.010567071,0.2505465,351,1
0.09553495,0.13541195,0.008334698,0.7042404,0.01722168,0.030223573,0.0067988206,0.0022340114,393,1
0.078850724,0.37026435,0.05458423,0.23564105,0.08675438,0.1474026,0.025576636,0.0009260066,1424,1
0.3130618,0.061667807,0.04619917,0.32722563,0.0051614693,0.20792077,0.010802169,0.027961187,1447,1
0.017966505,0.11144697,0.048150215,0.33818516,0.09525018,0.35121086,0.03507634,0.0027137904,315,1
0.022859303,0.2991858,0.014424683,0.5772074,0.025072468,0.04570283,0.011698161,0.0038493571,246,1
0.065239824,0.069089256,0.16250898,0.5704045,0.028582735,0.087348595,0.012660269,0.0041658096,225,1
0.031154467,0.25395676,0.3900205,0.1600863,0.027649987,0.10055785,0.03600004,0.00057411846,2211,1
0.0876418,0.078848585,0.011693866,0.46918818,0.1819526,0.041029286,0.12651227,0.003133405,302,1
0.021160137,0.13200371,0.043883037,0.41921395,0.018287195,0.23169765,0.13062029,0.0031340984,337,1
0.022545492,0.06726824,0.010140794,0.5601574,0.1082206,0.059122752,0.16983141,0.0027133422,352,1
0.038213573,0.2902485,0.020059606,0.50769114,0.03131699,0.09127085,0.015951093,0.005248224,129,1
0.021455415,0.36740008,0.013233053,0.49397328,0.022721263,0.067256205,0.010506261,0.0034544508,255,1
0.06447131,0.27271077,0.016606722,0.3642622,0.10462556,0.11855398,0.054920007,0.003849484,249,1
0.013879332,0.14226416,0.009543095,0.58932185,0.07791001,0.084557064,0.08018679,0.0023376618,465,1
0.026522122,0.05309833,0.04579651,0.777573,0.026611129,0.05205227,0.013806782,0.00453986,187,1
0.08840381,0.35252908,0.019555671,0.4177271,0.033781,0.06681475,0.015942713,0.0052458798,173,1
0.008036557,0.29412422,0.17489783,0.376438,0.070761204,0.07057975,0.0038860287,0.0012764072,817,1
0.2807688,0.08798069,0.01076503,0.37047213,0.02080573,0.21746112,0.008878816,0.0028676125,387,1
0.0664205,0.054553583,0.0062730443,0.6359842,0.029966386,0.056307193,0.13026579,0.020229355,720,1
0.023790147,0.050594136,0.045708757,0.6554747,0.019884726,0.10216322,0.09904351,0.0033407714,286,1
0.027494406,0.057287067,0.017721687,0.47386163,0.08836241,0.31607145,0.014447556,0.004753767,222,1
0.11109919,0.121280976,0.10950957,0.43313992,0.025521347,0.18189943,0.013204396,0.0043451837,224,1
0.026256716,0.19236946,0.017040499,0.6218969,0.027630296,0.0942124,0.016053809,0.004539947,213,1
0.014583,0.3054898,0.009112261,0.50550383,0.073895395,0.081743576,0.0072795437,0.002392605,513,1
0.015027493,0.045500208,0.31316423,0.47666472,0.08665034,0.02878027,0.031762127,0.00245066,457,1
0.07643296,0.123201,0.012056946,0.530726,0.15494536,0.057441946,0.04196163,0.0032341497,311,1
0.06414443,0.02914054,0.036080163,0.49379492,0.09557763,0.27159435,0.007274799,0.002393166,457,1
0.011607098,0.025426354,0.02808109,0.8048542,0.011731949,0.07031867,0.04600769,0.001972921,570,1
0.034578003,0.057649482,0.06468359,0.551728,0.028871762,0.14846396,0.109272115,0.0047530383,192,1
0.1984649,0.081457295,0.01213565,0.51246786,0.118890576,0.06401414,0.009530107,0.0030394378,387,1
0.09383556,0.19845478,0.009197377,0.2764829,0.17930484,0.057940245,0.18254994,0.0022343541,550,1
0.035571434,0.082190886,0.19810486,0.24097818,0.20566888,0.18378668,0.051464844,0.0022342193,401,1
0.072521806,0.10346185,0.042625565,0.6142379,0.025879294,0.066621244,0.071518235,0.003134117,273,1
0.082061365,0.044759292,0.012061039,0.63112,0.08290566,0.13345213,0.010406334,0.003234149,340,1
0.2608824,0.032222968,0.045927957,0.35962874,0.113074206,0.17730291,0.008247131,0.002713639,439,1
0.0155182965,0.1049403,0.09178149,0.6270722,0.042003937,0.034752123,0.081288435,0.0026431617,397,1
0.12197679,0.14500459,0.05443436,0.3367477,0.0066637974,0.33025074,0.0038136826,0.0011083491,1064,1
0.020162905,0.04225238,0.012880024,0.66382843,0.020863362,0.15614893,0.045142844,0.038721126,277,1
0.040661298,0.06780507,0.009859281,0.71596533,0.016592808,0.13772349,0.008749959,0.0026427764,324,1
0.019467674,0.17263305,0.012460562,0.6774909,0.052972786,0.051482663,0.010151901,0.0033404543,263,1
0.058822796,0.057730373,0.031209307,0.41067925,0.01654312,0.41693652,0.0061053904,0.0019732052,524,1
0.2789631,0.17067482,0.01859833,0.36556718,0.029109793,0.11693582,0.015162237,0.0049888003,197,1
0.015264711,0.04192969,0.04814774,0.7631905,0.046765972,0.074956104,0.007352768,0.0023925228,389,1
0.06581704,0.10813604,0.014976927,0.61232126,0.02373158,0.113190256,0.05782551,0.0040014116,294,1
0.038809422,0.1892329,0.010749383,0.4598217,0.040738955,0.24960002,0.00859666,0.0024509358,369,1
0.26055261,0.1216597,0.012099312,0.40837616,0.05968761,0.0915319,0.0429591,0.0031335705,292,1
0.31321022,0.2274185,0.007852521,0.1927436,0.013211306,0.23766144,0.005967168,0.0019352346,475,1
0.020061651,0.3095055,0.082047425,0.33712244,0.022823164,0.1802284,0.010674283,0.037537124,261,0
0.059364527,0.05402951,0.015063374,0.63400376,0.09837471,0.12228761,0.013028008,0.0038485436,289,1
0.028959079,0.37696302,0.015604615,0.3668459,0.027566288,0.16723603,0.012659466,0.0041655777,210,1
0.09477677,0.091965444,0.08667897,0.5342912,0.041956827,0.13394248,0.012387482,0.0040007844,258,1
0.044865645,0.14650892,0.35122988,0.38686892,0.0114507135,0.021017767,0.0048641902,0.033194,759,1
0.06471672,0.085190915,0.031807378,0.5634306,0.0077337194,0.15886964,0.058732808,0.029518206,891,1
0.061254133,0.18351226,0.119013146,0.3887751,0.20258643,0.035811935,0.00681259,0.0022344242,411,0
0.013650725,0.34977046,0.11552622,0.25089502,0.051781677,0.057563286,0.007115064,0.15369752,543,0
0.03410505,0.083793834,0.016193999,0.77190715,0.025345191,0.050000317,0.014310221,0.004344195,169,1
0.0059234016,0.29939058,0.38131067,0.1754735,0.016462581,0.08476616,0.02746854,0.009204592,1426,0
0.1882835,0.024889404,0.005420278,0.6094281,0.008571821,0.113034315,0.04895312,0.001419423,873,1
0.01613331,0.16191871,0.010430972,0.5559028,0.01628787,0.14544033,0.008480674,0.085405305,351,1
0.16813613,0.044038188,0.010302611,0.6234289,0.016497953,0.1262446,0.008638153,0.002713405,313,1
0.014893729,0.18483958,0.060529552,0.6319229,0.060090333,0.0373185,0.007830194,0.0025752482,355,1
0.027161725,0.28805497,0.016225623,0.48019412,0.025534607,0.14524242,0.013242109,0.004344405,193,1
0.019106066,0.035338618,0.069253586,0.61503065,0.04831318,0.17260724,0.03739922,0.0029514614,342,0
0.063991904,0.0722797,0.015528525,0.6752689,0.077377714,0.07746503,0.01392259,0.0041656224,211,1
0.09048779,0.06257748,0.0058599846,0.43874645,0.025605088,0.37042895,0.004744284,0.0015499657,659,1
0.014430446,0.12399998,0.055378567,0.63928205,0.015188359,0.120344654,0.0068569053,0.024519047,518,1
0.068092495,0.29011908,0.016331397,0.38445276,0.02535193,0.19810188,0.013205283,0.0043451423,181,1
0.019375255,0.32331598,0.012354442,0.40645728,0.09718259,0.1303541,0.008246808,0.002713549,414,1
0.052805975,0.39050916,0.011470827,0.46298802,0.018420514,0.051441368,0.009323624,0.0030405375,379,1
0.07105961,0.1447473,0.049212247,0.51902765,0.021331336,0.03856359,0.15260294,0.0034553267,287,1
0.003695526,0.21753524,0.08930337,0.25530025,0.087891564,0.3263842,0.019322252,0.0005676084,2163,1
0.02246988,0.08695398,0.13244393,0.5341656,0.11817981,0.09024225,0.011695961,0.0038485618,192,1
0.020607905,0.07713993,0.012120076,0.70451295,0.057033867,0.11505227,0.010299516,0.0032335108,263,1
0.017065955,0.14305775,0.011847707,0.42219582,0.1011705,0.26280832,0.038903024,0.0029508916,293,1
0.089726225,0.26672828,0.01259658,0.5215192,0.055844717,0.040068623,0.010175809,0.0033405577,345,1
0.15503672,0.22480433,0.024034772,0.4299791,0.017107684,0.10749897,0.039831832,0.0017066312,603,1
0.2302195,0.15319027,0.013883144,0.3260547,0.035155207,0.22693174,0.010988634,0.0035768144,269,1
0.057421263,0.22704849,0.20612797,0.23808809,0.07134737,0.10991122,0.003551782,0.08650383,897,1
0.027816677,0.068708956,0.017719416,0.42433783,0.027902203,0.41431108,0.014450538,0.00475325,152,1
0.39999694,0.09865966,0.04468481,0.22188778,0.010619312,0.087253556,0.13516214,0.0017357968,712,1
0.16230495,0.05469805,0.0132081155,0.52472913,0.111220255,0.11960607,0.010778708,0.003454719,287,1
0.02905252,0.10296056,0.3124922,0.42081717,0.023628658,0.093805075,0.016057296,0.001186567,1014,0
0.019045658,0.057294805,0.012217861,0.7348442,0.020899247,0.14259322,0.009871422,0.0032336,307,1
0.030752957,0.4068177,0.04706884,0.3842766,0.02055209,0.049272683,0.057804167,0.0034549914,258,1
0.17158762,0.12741578,0.016966484,0.5112973,0.03854179,0.11436984,0.015281705,0.0045394637,256,1
0.030779686,0.22156668,0.020182995,0.5761497,0.039320488,0.09081476,0.015940467,0.0052452516,203,1
0.013544202,0.054399747,0.008562083,0.7326851,0.013054365,0.16869973,0.006820629,0.0022341344,457,1
0.12142033,0.05633864,0.01772076,0.51619756,0.12154317,0.09285924,0.06916671,0.0047535575,241,1
0.053789616,0.08299762,0.009007254,0.4493834,0.014199344,0.38085967,0.007370156,0.0023929046,407,1
0.01931953,0.06258769,0.15028217,0.306311,0.29650322,0.15150341,0.01015211,0.0033408543,239,0
0.048546087,0.061946407,0.009538579,0.58684576,0.07742921,0.20554058,0.007815932,0.0023374804,374,1
0.047622457,0.2996133,0.062378205,0.18997101,0.13441831,0.08405494,0.04201259,0.1399292,554,0
0.10556473,0.2963511,0.09726484,0.16286275,0.019565202,0.12861852,0.008263531,0.18150929,1836,0
0.13005996,0.10810629,0.019321948,0.34829497,0.1262594,0.24961723,0.013799598,0.004540549,193,1
0.01499467,0.08952889,0.042390317,0.437267,0.27117848,0.08385283,0.007632638,0.053155124,428,1
0.018743847,0.07863041,0.013685324,0.5533601,0.017532669,0.3064366,0.008743591,0.0028674363,320,1
0.19285141,0.09337308,0.035381045,0.6192739,0.016760325,0.03192901,0.007854724,0.0025765086,407,1
0.026613215,0.12282929,0.017369214,0.5445954,0.028172465,0.10446763,0.15141308,0.0045396877,171,1
0.025287265,0.14433749,0.13838644,0.2464569,0.32934833,0.059890177,0.047343157,0.008950195,1554,1
0.03997841,0.037193965,0.010430746,0.69115716,0.01583189,0.13780425,0.06489011,0.0027134744,385,1
0.07628346,0.2858795,0.040714256,0.34432286,0.018553039,0.13898903,0.008516544,0.086741254,360,1
0.03200201,0.0848976,0.020938294,0.63695717,0.03234634,0.116143584,0.016812816,0.05990215,167,1
0.01964708,0.04741463,0.012590938,0.77832764,0.020521814,0.10798438,0.010172867,0.003340618,284,1
0.019553356,0.29398337,0.015764074,0.57060426,0.04962392,0.037806977,0.009530384,0.0031337033,338,1
0.12071112,0.044107452,0.02637243,0.31163013,0.30042097,0.17224649,0.022860115,0.0016513237,722,1
0.13984202,0.10755776,0.070287,0.53121775,0.011553567,0.13022,0.007348397,0.0019735051,550,1
0.081467316,0.37141055,0.056801666,0.34414616,0.03507405,0.043633122,0.0654141,0.002053077,414,1
0.08074467,0.07313784,0.093106024,0.5157952,0.027737146,0.19027787,0.014447527,0.0047537587,199,1
0.0077613452,0.16516927,0.004676247,0.62916106,0.11320453,0.07505358,0.0037443053,0.0012296237,920,1
0.026220113,0.24849318,0.014451209,0.47284186,0.024588954,0.19785392,0.011700831,0.0038499252,221,1
0.018836355,0.12559262,0.035059858,0.7253955,0.029953431,0.05474707,0.0078398185,0.0025753633,370,1
0.023215206,0.10786508,0.019583523,0.60001063,0.10872994,0.059754703,0.07683963,0.0040013017,173,1
0.015420464,0.030726926,0.0672066,0.67753905,0.040355556,0.107935764,0.034156423,0.026659243,493,1
0.15956034,0.3521347,0.013957637,0.39148998,0.028588379,0.039723553,0.010968358,0.0035770715,230,0
0.028655281,0.077856585,0.012452823,0.53419316,0.06192969,0.27141234,0.0101595875,0.003340519,211,1
0.06138222,0.12065889,0.013834322,0.6831017,0.06314345,0.04289095,0.011279959,0.0037084462,253,1
0.008865317,0.23168321,0.2696965,0.33687252,0.028100424,0.086312786,0.037125174,0.001344078,754,1
0.013388952,0.088366,0.030742215,0.6255942,0.095996924,0.1370829,0.0066429824,0.0021858362,464,1
0.016168974,0.32187876,0.0098655615,0.48055223,0.046919283,0.113793045,0.008179314,0.0026428213,406,1
0.09067529,0.09203065,0.067273706,0.64606106,0.015552878,0.05605238,0.030167975,0.0021860686,455,1
0.014750481,0.052971035,0.008849897,0.69917345,0.041089304,0.10934003,0.071487956,0.0023378073,437,1
0.057160553,0.10986253,0.049452726,0.5998024,0.020979056,0.14878286,0.01050324,0.00345665,202,1
0.021443048,0.14411311,0.0138266105,0.49590674,0.021880805,0.12996788,0.16915423,0.003707562,301,1
0.035728123,0.37784207,0.04797169,0.35312042,0.15342453,0.024242079,0.0057721618,0.0018989041,502,1
0.056601282,0.10895399,0.012695337,0.28787556,0.21885787,0.26811337,0.04356126,0.0033413,254,0
0.22224344,0.057401337,0.011360319,0.5691548,0.017920056,0.10953101,0.009349341,0.0030397451,312,1
0.08368411,0.07645042,0.014789266,0.5747835,0.19968806,0.038190898,0.009374178,0.0030396061,340,1
0.027742218,0.052874137,0.061788633,0.7495634,0.026483657,0.06321357,0.013795068,0.004539282,149,1
0.030342562,0.115918376,0.10290569,0.26652232,0.054986026,0.14893124,0.06774759,0.21264616,131,1
0.0626238,0.0613471,0.07658245,0.587631,0.06061911,0.14140609,0.007452622,0.0023377829,449,1
0.14064437,0.1245357,0.16209058,0.23590228,0.25486088,0.02878664,0.050945166,0.0022343649,568,1
0.27901933,0.18274252,0.011538241,0.42377546,0.023503473,0.03790151,0.038568445,0.002951065,327,1
0.026207548,0.17944202,0.014435352,0.36816496,0.18170743,0.17313112,0.011269022,0.045642573,245,1
0.02884502,0.15573671,0.06789037,0.28224814,0.03331423,0.4118205,0.015157513,0.0049874787,194,1
0.023554131,0.24767545,0.014916468,0.5872015,0.06336683,0.04712371,0.012160613,0.0040013525,180,1
0.012509244,0.22130714,0.07212858,0.38581124,0.013774746,0.12446838,0.15350638,0.016494265,506,1
0.025139924,0.102902696,0.054441113,0.6895318,0.023342099,0.048724186,0.05191745,0.0040007522,287,1
0.0670165,0.42487207,0.11704958,0.21643038,0.008186967,0.14797695,0.017141027,0.0013264994,840,1
0.053013064,0.07565156,0.1992013,0.49106193,0.07640552,0.06318947,0.038525973,0.002951161,310,1
0.022905832,0.14996117,0.008199662,0.64250934,0.03951415,0.069469474,0.065254346,0.0021860416,498,1
0.017590882,0.1287151,0.013525373,0.6122601,0.14175971,0.073870786,0.009238305,0.0030397703,372,1
0.12218174,0.3244544,0.00714395,0.30898562,0.12872499,0.10183962,0.00501885,0.0016508616,731,1
0.041228544,0.28584194,0.2832844,0.29096937,0.01508161,0.055763576,0.014953707,0.012876819,1084,0
0.37594357,0.046609335,0.04818422,0.31139982,0.08136915,0.12383434,0.009525164,0.0031343512,298,1
0.021392928,0.19346444,0.06320657,0.35947236,0.07215435,0.12058037,0.16858292,0.0011460783,999,1
0.099912725,0.045365725,0.013993403,0.46320954,0.07040385,0.2554948,0.04791207,0.0037078625,212,1
0.04267533,0.07199165,0.10159307,0.39229473,0.058795713,0.24360275,0.047320526,0.041726217,566,1
0.017206354,0.038807604,0.011064029,0.5587749,0.021372607,0.34083194,0.008991663,0.0029509123,303,1
0.10882737,0.049447626,0.10844365,0.5671391,0.018388733,0.13503055,0.009683814,0.0030392092,330,1
0.036894534,0.29154184,0.028258478,0.22448857,0.07827862,0.19634347,0.016206466,0.12798798,2508,1
0.03428356,0.263373,0.06983313,0.29568645,0.25454438,0.05319942,0.016298361,0.012781666,3676,1
0.015543641,0.2211369,0.009323767,0.54704136,0.0885495,0.085431345,0.030739263,0.0022342247,471,1
0.028783895,0.06948968,0.019659735,0.34429473,0.29287168,0.2256351,0.014512438,0.0047527757,198,1
